timestamp,temperature
2020-04-26 03:03:51.247813,59.1
2020-04-26 03:03:52.262985,58.5
2020-04-26 03:03:53.278212,59.1
2020-04-26 03:03:54.293278,59.1
2020-04-26 03:03:55.317471,58.5
2020-04-26 03:03:56.333445,59.1
2020-04-26 03:03:57.349015,58.5
2020-04-26 03:03:58.364592,59.1
2020-04-26 03:03:59.379936,58.0
2020-04-26 03:04:00.404157,58.5
2020-04-26 03:04:01.419267,58.5
2020-04-26 03:04:02.434543,58.5
2020-04-26 03:04:03.449495,59.1
2020-04-26 03:04:04.464747,59.1
2020-04-26 03:04:05.488784,59.1
2020-04-26 03:04:06.503824,58.5
2020-04-26 03:04:07.519028,58.5
2020-04-26 03:04:08.534243,59.1
2020-04-26 03:04:09.549453,59.1
2020-04-26 03:04:10.573845,59.1
2020-04-26 03:04:11.588827,59.1
2020-04-26 03:04:12.603981,58.5
2020-04-26 03:04:13.619005,59.1
2020-04-26 03:04:14.634731,59.1
2020-04-26 03:04:15.660068,59.1
2020-04-26 03:04:16.675595,59.1
2020-04-26 03:04:17.691520,59.1
2020-04-26 03:04:18.706992,59.1
2020-04-26 03:04:19.722574,59.1
2020-04-26 03:04:20.747028,59.1
2020-04-26 03:04:21.762704,59.1
2020-04-26 03:04:22.778344,58.5
2020-04-26 03:04:23.794070,58.5
2020-04-26 03:04:24.809555,59.1
2020-04-26 03:04:25.828955,59.1
2020-04-26 03:04:26.844662,59.1
2020-04-26 03:04:27.860741,59.1
2020-04-26 03:04:28.876627,58.0
2020-04-26 03:04:29.892448,58.0
2020-04-26 03:04:30.912158,59.1
2020-04-26 03:04:31.927034,58.0
2020-04-26 03:04:32.941989,59.1
2020-04-26 03:04:33.956779,59.1
2020-04-26 03:04:34.971941,59.1
2020-04-26 03:04:35.991382,58.5
2020-04-26 03:04:37.006300,58.5
2020-04-26 03:04:38.021459,59.1
2020-04-26 03:04:39.036367,58.0
2020-04-26 03:04:40.051072,59.1
2020-04-26 03:04:41.070466,59.1
2020-04-26 03:04:42.085400,59.1
2020-04-26 03:04:43.100565,59.1
2020-04-26 03:04:44.115532,59.1
2020-04-26 03:04:45.130527,59.1
2020-04-26 03:04:46.145341,59.1
2020-04-26 03:04:47.160378,58.5
2020-04-26 03:04:48.175270,59.1
2020-04-26 03:04:49.190534,59.1
2020-04-26 03:04:50.205535,59.1
2020-04-26 03:04:51.220353,59.1
2020-04-26 03:04:52.235278,59.1
2020-04-26 03:04:53.251026,59.1
2020-04-26 03:04:54.266027,59.1
2020-04-26 03:04:55.280925,59.1
2020-04-26 03:04:56.296148,58.5
2020-04-26 03:04:57.311175,58.5
2020-04-26 03:04:58.330490,58.5
2020-04-26 03:04:59.345840,59.1
2020-04-26 03:05:00.360844,58.5
2020-04-26 03:05:01.375965,58.5
2020-04-26 03:05:02.391127,58.5
2020-04-26 03:05:03.410713,58.5
2020-04-26 03:05:04.426052,59.1
2020-04-26 03:05:05.442663,58.5
2020-04-26 03:05:06.458593,59.1
2020-04-26 03:05:07.474316,59.1
2020-04-26 03:05:08.489934,59.1
2020-04-26 03:05:09.505425,59.1
2020-04-26 03:05:10.520308,59.1
2020-04-26 03:05:11.536123,59.1
2020-04-26 03:05:12.551988,59.1
2020-04-26 03:05:13.567038,59.1
2020-04-26 03:05:14.583135,59.1
2020-04-26 03:05:15.597889,58.5
2020-04-26 03:05:16.613086,58.5
2020-04-26 03:05:17.627764,59.1
2020-04-26 03:05:18.642821,59.1
2020-04-26 03:05:19.658938,59.1
2020-04-26 03:05:20.674410,59.1
2020-04-26 03:05:21.689118,58.5
2020-04-26 03:05:22.704048,59.1
2020-04-26 03:05:23.718680,58.5
2020-04-26 03:05:24.733528,59.1
2020-04-26 03:05:25.748377,59.1
2020-04-26 03:05:26.763787,59.1
2020-04-26 03:05:27.778770,58.5
2020-04-26 03:05:28.793991,59.1
2020-04-26 03:05:29.809050,59.1
2020-04-26 03:05:30.824139,59.1
2020-04-26 03:05:31.839390,59.1
2020-04-26 03:05:32.854803,59.1
2020-04-26 03:05:33.870480,58.0
2020-04-26 03:05:34.885636,58.0
2020-04-26 03:05:35.900736,59.1
2020-04-26 03:05:36.916263,59.1
2020-04-26 03:05:37.941973,59.1
2020-04-26 03:05:38.956971,59.1
2020-04-26 03:05:39.972714,59.1
2020-04-26 03:05:40.987792,59.1
2020-04-26 03:05:42.002679,58.5
2020-04-26 03:05:43.027697,58.5
2020-04-26 03:05:44.042656,59.1
2020-04-26 03:05:45.057548,58.5
2020-04-26 03:05:46.072628,58.5
2020-04-26 03:05:47.087801,59.1
2020-04-26 03:05:48.112774,58.5
